seq	headword	pinyin	page	source_file	source_seq
1650	擅长	shàncháng	460	1001-1500_index.tsv	1231
1651	擅自	shànzì	460	1001-1500_index.tsv	1232
1652	伤脑筋	shāng nǎojīn	460	1001-1500_index.tsv	1233
1653	商标	shāngbiāo	460	1001-1500_index.tsv	1234
1654	上级	shàngjí	461	1001-1500_index.tsv	1235
1655	上进	shàngjìn	461	1001-1500_index.tsv	1236
1656	上任	shàng//rèn	461	1001-1500_index.tsv	1237
1657	上瘾	shàng//yǐn	461	1001-1500_index.tsv	1238
1658	上游	shàngyóu	462	1001-1500_index.tsv	1239
1659	尚且	shàngqiě	462	1001-1500_index.tsv	1240
1660	捎	shāo	462	1001-1500_index.tsv	1241
1661	稍	shāo	462	1001-1500_index.tsv	1242
1662	烧	shāo	463	1001-1500_index.tsv	1243
1663	奢侈	shēchǐ	463	1001-1500_index.tsv	1244
1664	舌头	shétou	463	1001-1500_index.tsv	1245
1665	社区	shèqū	463	1001-1500_index.tsv	1246
1666	设立	shèlì	464	1001-1500_index.tsv	1247
1667	设想	shèxiǎng	464	1001-1500_index.tsv	1248
1668	设置	shèzhì	464	1001-1500_index.tsv	1249
1669	涉及	shèjí	465	1001-1500_index.tsv	1250
1670	摄取	shèqǔ	465	1001-1500_index.tsv	1251
1671	摄氏度	shèshìdù	465	1001-1500_index.tsv	1252
1672	申报	shēnbào	465	1001-1500_index.tsv	1253
1673	呻吟	shēnyín	466	1001-1500_index.tsv	1254
1674	绅士	shēnshì	466	1001-1500_index.tsv	1255
1675	深奥	shēn'ào	466	1001-1500_index.tsv	1256
1676	深沉	shēnchén	466	1001-1500_index.tsv	1257
1677	深情厚谊	shēnqíng-hòuyì	467	1001-1500_index.tsv	1258
1678	神经	shénjīng	467	1001-1500_index.tsv	1259
1679	神奇	shénqí	467	1001-1500_index.tsv	1260
1680	神气	shénqì	468	1001-1500_index.tsv	1261
1681	神情	shénqíng	468	1001-1500_index.tsv	1262
1682	神色	shénsè	468	1001-1500_index.tsv	1263
1683	神圣	shénshèng	469	1001-1500_index.tsv	1264
1684	神态	shéntài	469	1001-1500_index.tsv	1265
1685	神仙	shénxiān	469	1001-1500_index.tsv	1266
1686	审查	shěnchá	469	1001-1500_index.tsv	1267
1687	审理	shěnlǐ	470	1001-1500_index.tsv	1268
1688	审美	shěnměi	470	1001-1500_index.tsv	1269
1689	审判	shěnpàn	470	1001-1500_index.tsv	1270
1690	渗透	shèntòu	470	1001-1500_index.tsv	1271
1691	慎重	shènzhòng	471	1001-1500_index.tsv	1272
1692	生存	shēngcún	471	1001-1500_index.tsv	1273
1693	生机	shēngjī	471	1001-1500_index.tsv	1274
1694	生理	shēnglǐ	472	1001-1500_index.tsv	1275
1695	生疏	shēngshū	472	1001-1500_index.tsv	1276
1696	生态	shēngtài	472	1001-1500_index.tsv	1277
1697	生物	shēngwù	473	1001-1500_index.tsv	1278
1698	生效	shēngxiào	473	1001-1500_index.tsv	1279
1699	生锈	shēngxiù	473	1001-1500_index.tsv	1280
1700	生育	shēngyù	474	1001-1500_index.tsv	1281
1701	声明	shēngmíng	474	1001-1500_index.tsv	1282
1702	声势	shēngshì	474	1001-1500_index.tsv	1283
1703	声誉	shēngyù	474	1001-1500_index.tsv	1284
1704	牲畜	shēngchù	475	1001-1500_index.tsv	1285
1705	省会	shěnghuì	475	1001-1500_index.tsv	1286
1706	胜负	shèngfù	475	1001-1500_index.tsv	1287
1707	盛产	shèngchǎn	475	1001-1500_index.tsv	1288
1708	盛开	shèngkāi	476	1001-1500_index.tsv	1289
1709	盛情	shèngqíng	476	1001-1500_index.tsv	1290
1710	盛行	shèngxíng	476	1001-1500_index.tsv	1291
1711	尸体	shītǐ	476	1001-1500_index.tsv	1292
1712	失事	shīshì	477	1001-1500_index.tsv	1293
1713	失误	shīwù	477	1001-1500_index.tsv	1294
1714	失踪	shīzōng	477	1001-1500_index.tsv	1295
1715	师范	shīfàn	478	1001-1500_index.tsv	1296
1716	施加	shījiā	478	1001-1500_index.tsv	1297
1717	施展	shīzhǎn	478	1001-1500_index.tsv	1298
1718	十足	shízú	478	1001-1500_index.tsv	1299
1719	石油	shíyóu	479	1001-1500_index.tsv	1300
1720	时差	shíchā	479	1001-1500_index.tsv	1301
1721	时常	shícháng	479	1001-1500_index.tsv	1302
1722	时而	shí'ér	479	1001-1500_index.tsv	1303
1723	时光	shíguāng	480	1001-1500_index.tsv	1304
1724	时机	shíjī	480	1001-1500_index.tsv	1305
1725	时事	shíshì	480	1001-1500_index.tsv	1306
1726	时装	shízhuāng	480	1001-1500_index.tsv	1307
1727	识别	shíbié	481	1001-1500_index.tsv	1308
1728	实惠	shíhuì	481	1001-1500_index.tsv	1309
1729	实力	shílì	481	1001-1500_index.tsv	1310
1730	实施	shíshī	481	1001-1500_index.tsv	1311
1731	事实求是	shìshí-qiúshì	482	1001-1500_index.tsv	1312
1732	实行	shíxíng	482	1001-1500_index.tsv	1313
1733	实质	shízhì	482	1001-1500_index.tsv	1314
1734	拾	shí	483	1001-1500_index.tsv	1315
1735	使命	shǐmìng	483	1001-1500_index.tsv	1316
1736	示范	shìfàn	483	1001-1500_index.tsv	1317
1737	示威	shìwēi	483	1001-1500_index.tsv	1318
1738	示意	shìyì	484	1001-1500_index.tsv	1319
1739	世代	shìdài	484	1001-1500_index.tsv	1320
1740	世界观	shìjièguān	484	1001-1500_index.tsv	1321
1741	势必	shìbì	484	1001-1500_index.tsv	1322
1742	势力	shìlì	485	1001-1500_index.tsv	1323
1743	事故	shìgù	485	1001-1500_index.tsv	1324
1744	事迹	shìjì	485	1001-1500_index.tsv	1325
1745	事件	shìjiàn	485	1001-1500_index.tsv	1326
1746	事态	shìtài	486	1001-1500_index.tsv	1327
1747	事务	shìwù	486	1001-1500_index.tsv	1328
1748	事项	shìxiàng	486	1001-1500_index.tsv	1329
1749	事业	shìyè	486	1001-1500_index.tsv	1330
1750	试图	shìtú	487	1001-1500_index.tsv	1331
1751	试验	shìyàn	487	1001-1500_index.tsv	1332
1752	视力	shìlì	487	1001-1500_index.tsv	1333
1753	视频	shìpín	487	1001-1500_index.tsv	1334
1754	视线	shìxiàn	488	1001-1500_index.tsv	1335
1755	视野	shìyě	488	1001-1500_index.tsv	1336
1756	是非	shìfēi	488	1001-1500_index.tsv	1337
1757	适宜	shìyí	489	1001-1500_index.tsv	1338
1758	逝世	shìshì	489	1001-1500_index.tsv	1339
1759	释放	shìfàng	489	1001-1500_index.tsv	1340
1760	收藏	shōucáng	489	1001-1500_index.tsv	1341
1761	收缩	shōusuō	490	1001-1500_index.tsv	1342
1762	收益	shōuyì	490	1001-1500_index.tsv	1343
1763	收音机	shōuyīnjī	490	1001-1500_index.tsv	1344
1764	手法	shǒufǎ	491	1001-1500_index.tsv	1345
1765	手势	shǒushì	491	1001-1500_index.tsv	1346
1766	手艺	shǒuyì	491	1001-1500_index.tsv	1347
1767	守护	shǒuhù	491	1001-1500_index.tsv	1348
1768	首饰	shǒushì	492	1001-1500_index.tsv	1349
1769	首要	shǒuyào	492	1001-1500_index.tsv	1350
1770	受罪	shòuzuì	492	1001-1500_index.tsv	1351
1771	授予	shòuyǔ	492	1001-1500_index.tsv	1352
1772	书法	shūfǎ	493	1001-1500_index.tsv	1353
1773	书籍	shūjí	493	1001-1500_index.tsv	1354
1774	书记	shūjì	493	1001-1500_index.tsv	1355
1775	书面	shūmiàn	493	1001-1500_index.tsv	1356
1776	舒畅	shūchàng	494	1001-1500_index.tsv	1357
1777	疏忽	shūhū	494	1001-1500_index.tsv	1358
1778	疏远	shūyuǎn	494	1001-1500_index.tsv	1359
1779	数	shǔ	495	1001-1500_index.tsv	1360
1780	束	shù	495	1001-1500_index.tsv	1361
1781	束缚	shùfù	495	1001-1500_index.tsv	1362
1782	树立	shùlì	495	1001-1500_index.tsv	1363
1783	竖	shù	496	1001-1500_index.tsv	1364
1784	数额	shù'é	496	1001-1500_index.tsv	1365
1785	数目	shùmù	496	1001-1500_index.tsv	1366
1786	耍	shuǎ	497	1001-1500_index.tsv	1367
1787	衰老	shuāilǎo	497	1001-1500_index.tsv	1368
1788	衰退	shuāituì	497	1001-1500_index.tsv	1369
1789	率领	shuàilǐng	498	1001-1500_index.tsv	1370
1790	涮火锅	shuànhuǒguō	498	1001-1500_index.tsv	1371
1791	双胞胎	shuāngbāotāi	498	1001-1500_index.tsv	1372
1792	爽快	shuǎngkuài	498	1001-1500_index.tsv	1373
1793	水利	shuǐlì	499	1001-1500_index.tsv	1374
1794	水龙头	shuǐlóngtóu	499	1001-1500_index.tsv	1375
1795	水泥	shuǐní	499	1001-1500_index.tsv	1376
1796	瞬间	shùnjiān	499	1001-1500_index.tsv	1377
1797	司法	sīfǎ	500	1001-1500_index.tsv	1378
1798	司令	sīlìng	500	1001-1500_index.tsv	1379
1799	私自	sīzì	500	1001-1500_index.tsv	1380
1800	思念	sīniàn	500	1001-1500_index.tsv	1381
1801	思索	sīsuǒ	501	1001-1500_index.tsv	1382
1802	思维	sīwéi	501	1001-1500_index.tsv	1383
1803	思绪	sīxù	501	1001-1500_index.tsv	1384
1804	斯文	sīwén	501	1001-1500_index.tsv	1385
1805	死亡	sǐwáng	502	1001-1500_index.tsv	1386
1806	四肢	sìzhī	502	1001-1500_index.tsv	1387
1807	寺庙	sìmiào	502	1001-1500_index.tsv	1388
1808	饲养	sìyǎng	502	1001-1500_index.tsv	1389
1809	肆无忌惮	sìwú-jìdàn	503	1001-1500_index.tsv	1390
1810	搜	sōu	503	1001-1500_index.tsv	1391
1811	搜索	sōusuǒ	503	1001-1500_index.tsv	1392
1812	艘	sōu	503	1001-1500_index.tsv	1393
1813	苏醒	sūxǐng	504	1001-1500_index.tsv	1394
1814	俗话	súhuà	504	1001-1500_index.tsv	1395
1815	诉讼	sùsòng	504	1001-1500_index.tsv	1396
1816	素食	sùshí	505	1001-1500_index.tsv	1397
1817	素质	sùzhì	505	1001-1500_index.tsv	1398
1818	塑造	sùzào	505	1001-1500_index.tsv	1399
1819	算了	suànle	505	1001-1500_index.tsv	1400
1820	算数	suàn//shù	506	1001-1500_index.tsv	1401
1821	随即	suíjí	506	1001-1500_index.tsv	1402
1822	随身	suíshēn	506	1001-1500_index.tsv	1403
1823	随手	suíshǒu	506	1001-1500_index.tsv	1404
1824	随意	suí//yì	507	1001-1500_index.tsv	1405
1825	岁月	suìyuè	507	1001-1500_index.tsv	1406
1826	隧道	suìdào	507	1001-1500_index.tsv	1407
1827	损坏	sǔnhuài	507	1001-1500_index.tsv	1408
1828	索取	suǒqǔ	508	1001-1500_index.tsv	1409
1829	索性	suǒxìng	508	1001-1500_index.tsv	1410
1830	塌	tā	509	1001-1500_index.tsv	1411
1831	踏实	tāshi	509	1001-1500_index.tsv	1412
1832	塔	tǎ	509	1001-1500_index.tsv	1413
1833	台风	táifēng	509	1001-1500_index.tsv	1414
1834	太空	tàikōng	510	1001-1500_index.tsv	1415
1835	泰斗	tàidǒu	510	1001-1500_index.tsv	1416
1836	贪婪	tānlán	510	1001-1500_index.tsv	1417
1837	贪污	tānwū	510	1001-1500_index.tsv	1418
1838	摊	tān	511	1001-1500_index.tsv	1419
1839	瘫痪	tānhuàn	511	1001-1500_index.tsv	1420
1840	弹性	tánxìng	511	1001-1500_index.tsv	1421
1841	坦白	tǎnbái	512	1001-1500_index.tsv	1422
1842	叹气	tàn//qì	512	1001-1500_index.tsv	1423
1843	探测	tàncè	512	1001-1500_index.tsv	1424
1844	探索	tànsuǒ	513	1001-1500_index.tsv	1425
1845	探讨	tàntǎo	513	1001-1500_index.tsv	1426
1846	探望	tànwàng	513	1001-1500_index.tsv	1427
1847	糖葫芦	tánghúlu	513	1001-1500_index.tsv	1428
1848	倘若	tǎngruò	514	1001-1500_index.tsv	1429
1849	掏		514	1501-2000_index.tsv	1501
1850	滔滔不绝		514	1501-2000_index.tsv	1502
1851	陶瓷		514	1501-2000_index.tsv	1503
1852	陶醉		515	1501-2000_index.tsv	1504
1853	淘气		515	1501-2000_index.tsv	1505
1854	淘汰		515	1501-2000_index.tsv	1506
1855	讨好		515	1501-2000_index.tsv	1507
1856	讨价还价		516	1501-2000_index.tsv	1508
1857	特长		516	1501-2000_index.tsv	1509
1858	特定		516	1501-2000_index.tsv	1510
1859	特色		516	1501-2000_index.tsv	1511
1860	特意		517	1501-2000_index.tsv	1512
1861	提拔		517	1501-2000_index.tsv	1513
1862	提炼		517	1501-2000_index.tsv	1514
1863	提示		517	1501-2000_index.tsv	1515
1864	提议		518	1501-2000_index.tsv	1516
1865	题材		518	1501-2000_index.tsv	1517
1866	体裁		518	1501-2000_index.tsv	1518
1867	体积		518	1501-2000_index.tsv	1519
1868	体谅		519	1501-2000_index.tsv	1520
1869	体面		519	1501-2000_index.tsv	1521
1870	体系		519	1501-2000_index.tsv	1522
1871	天才		519	1501-2000_index.tsv	1523
1872	天赋		520	1501-2000_index.tsv	1524
1873	天伦之乐		520	1501-2000_index.tsv	1525
1874	天然气		520	1501-2000_index.tsv	1526
1875	天生		520	1501-2000_index.tsv	1527
1876	天堂		521	1501-2000_index.tsv	1528
1877	天文		521	1501-2000_index.tsv	1529
1878	田径		521	1501-2000_index.tsv	1530
1879	田野		521	1501-2000_index.tsv	1531
1880	填		522	1501-2000_index.tsv	1532
1881	挑剔		522	1501-2000_index.tsv	1533
1882	条款		522	1501-2000_index.tsv	1534
1883	条理		522	1501-2000_index.tsv	1535
1884	条约		523	1501-2000_index.tsv	1536
1885	调和		523	1501-2000_index.tsv	1537
1886	调剂		523	1501-2000_index.tsv	1538
1887	调节		523	1501-2000_index.tsv	1539
1888	调解		524	1501-2000_index.tsv	1540
1889	调料		524	1501-2000_index.tsv	1541
1890	挑拨		524	1501-2000_index.tsv	1542
1891	挑衅		524	1501-2000_index.tsv	1543
1892	跳跃		525	1501-2000_index.tsv	1544
1893	亭子		525	1501-2000_index.tsv	1545
1894	停泊		525	1501-2000_index.tsv	1546
1895	停顿		525	1501-2000_index.tsv	1547
1896	停滞		526	1501-2000_index.tsv	1548
1897	挺拔		526	1501-2000_index.tsv	1549
1898	通货膨胀		526	1501-2000_index.tsv	1550
1899	通缉		526	1501-2000_index.tsv	1551
1900	通俗		527	1501-2000_index.tsv	1552
1901	通讯		527	1501-2000_index.tsv	1553
1902	通用		527	1501-2000_index.tsv	1554
1903	同胞		527	1501-2000_index.tsv	1555
1904	同志		528	1501-2000_index.tsv	1556
1905	铜		528	1501-2000_index.tsv	1557
1906	童话		528	1501-2000_index.tsv	1558
1907	统筹兼顾		529	1501-2000_index.tsv	1559
1908	统计		529	1501-2000_index.tsv	1560
1909	统统		529	1501-2000_index.tsv	1561
1910	统治		529	1501-2000_index.tsv	1562
1911	投机		530	1501-2000_index.tsv	1563
1912	投票		530	1501-2000_index.tsv	1564
1913	投诉		530	1501-2000_index.tsv	1565
1914	投向		531	1501-2000_index.tsv	1566
1915	投资		531	1501-2000_index.tsv	1567
1916	透露		531	1501-2000_index.tsv	1568
1917	途		531	1501-2000_index.tsv	1569
1918	突破		532	1501-2000_index.tsv	1570
1919	图案		532	1501-2000_index.tsv	1571
1920	徒弟		532	1501-2000_index.tsv	1572
1921	途径		532	1501-2000_index.tsv	1573
1922	涂抹		533	1501-2000_index.tsv	1574
1923	土壤		533	1501-2000_index.tsv	1575
1924	团结		533	1501-2000_index.tsv	1576
1925	团体		533	1501-2000_index.tsv	1577
1926	团圆		534	1501-2000_index.tsv	1578
1927	推测		534	1501-2000_index.tsv	1579
1928	推翻		534	1501-2000_index.tsv	1580
1929	推理		534	1501-2000_index.tsv	1581
1930	推论		535	1501-2000_index.tsv	1582
1931	推销		535	1501-2000_index.tsv	1583
1932	吞吞吐吐		535	1501-2000_index.tsv	1584
1933	拖运		535	1501-2000_index.tsv	1585
1934	拖延		536	1501-2000_index.tsv	1586
1935	脱离		536	1501-2000_index.tsv	1587
1936	妥当		536	1501-2000_index.tsv	1588
1937	妥善		536	1501-2000_index.tsv	1589
1938	椭圆		537	1501-2000_index.tsv	1590
1939	唾弃		537	1501-2000_index.tsv	1591
1940	挖掘		538	1501-2000_index.tsv	1592
1941	娃娃		538	1501-2000_index.tsv	1593
1942	瓦解		538	1501-2000_index.tsv	1594
1943	哇		539	1501-2000_index.tsv	1595
1944	歪曲		539	1501-2000_index.tsv	1596
1945	外表		539	1501-2000_index.tsv	1597
1946	外行		539	1501-2000_index.tsv	1598
1947	外界		540	1501-2000_index.tsv	1599
1948	外向		540	1501-2000_index.tsv	1600
1949	丸		540	1501-2000_index.tsv	1601
1950	完备		541	1501-2000_index.tsv	1602
1951	完毕		541	1501-2000_index.tsv	1603
1952	玩弄		541	1501-2000_index.tsv	1604
1953	玩意儿		541	1501-2000_index.tsv	1605
1954	王		542	1501-2000_index.tsv	1606
1955	顽强		542	1501-2000_index.tsv	1607
1956	挽回		542	1501-2000_index.tsv	1608
1957	挽救		543	1501-2000_index.tsv	1609
1958	惋惜		543	1501-2000_index.tsv	1610
1959	万分		543	1501-2000_index.tsv	1611
1960	网络		543	1501-2000_index.tsv	1612
1961	往常		544	1501-2000_index.tsv	1613
1962	往事		544	1501-2000_index.tsv	1614
1963	妄想		544	1501-2000_index.tsv	1615
1964	危机		545	1501-2000_index.tsv	1616
1965	威风		545	1501-2000_index.tsv	1617
1966	威力		545	1501-2000_index.tsv	1618
1967	威望		545	1501-2000_index.tsv	1619
1968	威信		546	1501-2000_index.tsv	1620
1969	微不足道		546	1501-2000_index.tsv	1621
1970	微观		546	1501-2000_index.tsv	1622
1971	为难		546	1501-2000_index.tsv	1623
1972	为期		547	1501-2000_index.tsv	1624
1973	为首		547	1501-2000_index.tsv	1625
1974	维持		548	1501-2000_index.tsv	1626
1975	维护		548	1501-2000_index.tsv	1627
1976	维生素		548	1501-2000_index.tsv	1628
1977	维修		549	1501-2000_index.tsv	1629
1978	伪造		549	1501-2000_index.tsv	1630
1979	委托		549	1501-2000_index.tsv	1631
1980	委员		549	1501-2000_index.tsv	1632
1981	卫星		550	1501-2000_index.tsv	1633
1982	未免		550	1501-2000_index.tsv	1634
1983	位于		550	1501-2000_index.tsv	1635
1984	畏惧		550	1501-2000_index.tsv	1636
1985	胃口		551	1501-2000_index.tsv	1637
1986	喂		551	1501-2000_index.tsv	1638
1987	纬度		551	1501-2000_index.tsv	1639
1988	慰问		551	1501-2000_index.tsv	1640
1989	温带		552	1501-2000_index.tsv	1641
1990	温和		552	1501-2000_index.tsv	1642
1991	文凭		552	1501-2000_index.tsv	1643
1992	文物		553	1501-2000_index.tsv	1644
1993	文献		553	1501-2000_index.tsv	1645
1994	文雅		553	1501-2000_index.tsv	1646
1995	文艺		553	1501-2000_index.tsv	1647
1996	问世		554	1501-2000_index.tsv	1648
1997	窝		554	1501-2000_index.tsv	1649
1998	乌黑		554	1501-2000_index.tsv	1650
1999	乌鸦		554	1501-2000_index.tsv	1651
2000	无比		555	1501-2000_index.tsv	1652
2001	无偿		555	1501-2000_index.tsv	1653
2002	无耻		555	1501-2000_index.tsv	1654
2003	无从		556	1501-2000_index.tsv	1655
2004	无动于衷		556	1501-2000_index.tsv	1656
2005	无非		556	1501-2000_index.tsv	1657
2006	无精打采		557	1501-2000_index.tsv	1658
2007	无可奉告		557	1501-2000_index.tsv	1659
2008	无可奈何		557	1501-2000_index.tsv	1660
2009	无力		558	1501-2000_index.tsv	1661
2010	无理取闹		558	1501-2000_index.tsv	1662
2011	无能为力		558	1501-2000_index.tsv	1663
2012	无穷无尽		558	1501-2000_index.tsv	1664
2013	无微不至		559	1501-2000_index.tsv	1665
2014	无忧无虑		559	1501-2000_index.tsv	1666
2015	无知		559	1501-2000_index.tsv	1667
2016	武器		559	1501-2000_index.tsv	1668
2017	武侠		560	1501-2000_index.tsv	1669
2018	武装		560	1501-2000_index.tsv	1670
2019	侮辱		560	1501-2000_index.tsv	1671
2020	舞蹈		560	1501-2000_index.tsv	1672
2021	勿		561	1501-2000_index.tsv	1673
2022	务必		561	1501-2000_index.tsv	1674
2023	务实		561	1501-2000_index.tsv	1675
2024	物美价廉		561	1501-2000_index.tsv	1676
2025	物业		562	1501-2000_index.tsv	1677
2026	物资		562	1501-2000_index.tsv	1678
2027	物证		562	1501-2000_index.tsv	1679
2028	夕阳		564	1501-2000_index.tsv	1680
2029	吸取		564	1501-2000_index.tsv	1681
2030	昔日		564	1501-2000_index.tsv	1682
2031	牺牲		565	1501-2000_index.tsv	1683
2032	溪		565	1501-2000_index.tsv	1684
2033	熄灭		565	1501-2000_index.tsv	1685
2034	膝盖		565	1501-2000_index.tsv	1686
2035	习俗		566	1501-2000_index.tsv	1687
2036	袭击		566	1501-2000_index.tsv	1688
2037	媳妇		566	1501-2000_index.tsv	1689
2038	喜闻乐见		566	1501-2000_index.tsv	1690
2039	喜悦		567	1501-2000_index.tsv	1691
2040	系列		567	1501-2000_index.tsv	1692
2041	细胞		567	1501-2000_index.tsv	1693
2042	细菌		567	1501-2000_index.tsv	1694
2043	细致		568	1501-2000_index.tsv	1695
2044	峡谷		568	1501-2000_index.tsv	1696
2045	狭隘		568	1501-2000_index.tsv	1697
2046	狭窄		568	1501-2000_index.tsv	1698
2047	霞		569	1501-2000_index.tsv	1699
2048	下属		569	1501-2000_index.tsv	1700
2049	夏令营		569	1501-2000_index.tsv	1701
2050	先进		570	1501-2000_index.tsv	1702
2051	先前		570	1501-2000_index.tsv	1703
2052	纤维		570	1501-2000_index.tsv	1704
2053	掀起		570	1501-2000_index.tsv	1705
2054	鲜明		571	1501-2000_index.tsv	1706
2055	闲话		571	1501-2000_index.tsv	1707
2056	贤惠		572	1501-2000_index.tsv	1708
2057	弦		572	1501-2000_index.tsv	1709
2058	衔接		572	1501-2000_index.tsv	1710
2059	嫌		572	1501-2000_index.tsv	1711
2060	嫌疑		573	1501-2000_index.tsv	1712
2061	显著		573	1501-2000_index.tsv	1713
2062	现场		573	1501-2000_index.tsv	1714
2063	现成		574	1501-2000_index.tsv	1715
2064	现状		574	1501-2000_index.tsv	1716
2065	线索		574	1501-2000_index.tsv	1717
2066	宪法		574	1501-2000_index.tsv	1718
2067	陷害		575	1501-2000_index.tsv	1719
2068	陷阱		575	1501-2000_index.tsv	1720
2069	陷入		575	1501-2000_index.tsv	1721
2070	馅儿		576	1501-2000_index.tsv	1722
2071	乡镇		576	1501-2000_index.tsv	1723
2072	相差		576	1501-2000_index.tsv	1724
2073	相等		576	1501-2000_index.tsv	1725
2074	相辅相成		577	1501-2000_index.tsv	1726
2075	相应		577	1501-2000_index.tsv	1727
2076	镶嵌		577	1501-2000_index.tsv	1728
2077	响亮		577	1501-2000_index.tsv	1729
2078	响应		578	1501-2000_index.tsv	1730
2079	想方设法		578	1501-2000_index.tsv	1731
2080	向导		578	1501-2000_index.tsv	1732
2081	向来		579	1501-2000_index.tsv	1733
2082	向往		579	1501-2000_index.tsv	1734
2083	巷		579	1501-2000_index.tsv	1735
2084	相声		579	1501-2000_index.tsv	1736
2085	削		580	1501-2000_index.tsv	1737
2086	消除		580	1501-2000_index.tsv	1738
2087	消毒		580	1501-2000_index.tsv	1739
2088	消防		580	1501-2000_index.tsv	1740
2089	消耗		581	1501-2000_index.tsv	1741
2090	消极		581	1501-2000_index.tsv	1742
2091	消灭		581	1501-2000_index.tsv	1743
2092	销毁		582	1501-2000_index.tsv	1744
2093	潇洒		582	1501-2000_index.tsv	1745
2094	小心翼翼		582	1501-2000_index.tsv	1746
2095	肖像		582	1501-2000_index.tsv	1747
2096	效益		583	1501-2000_index.tsv	1748
2097	协会		583	1501-2000_index.tsv	1749
2098	协商		583	1501-2000_index.tsv	1750
2099	协调		583	1501-2000_index.tsv	1751
2100	协议		584	1501-2000_index.tsv	1752
2101	协助		584	1501-2000_index.tsv	1753
2102	携带		584	1501-2000_index.tsv	1754
2103	写作		584	1501-2000_index.tsv	1755
2104	泄露		585	1501-2000_index.tsv	1756
2105	泄气		585	1501-2000_index.tsv	1757
2106	屑		585	1501-2000_index.tsv	1758
2107	谢绝		585	1501-2000_index.tsv	1759
2108	心得		586	1501-2000_index.tsv	1760
2109	心甘情愿		586	1501-2000_index.tsv	1761
2110	心灵		586	1501-2000_index.tsv	1762
2111	心态		586	1501-2000_index.tsv	1763
2112	心疼		587	1501-2000_index.tsv	1764
2113	心血		587	1501-2000_index.tsv	1765
2114	心眼儿		587	1501-2000_index.tsv	1766
2115	辛勤		588	1501-2000_index.tsv	1767
2116	欣慰		588	1501-2000_index.tsv	1768
2117	欣欣向荣		588	1501-2000_index.tsv	1769
2118	新陈代谢		589	1501-2000_index.tsv	1770
2119	新郎		589	1501-2000_index.tsv	1771
2120	新娘		589	1501-2000_index.tsv	1772
2121	新颖		589	1501-2000_index.tsv	1773
2122	薪水		590	1501-2000_index.tsv	1774
2123	信赖		590	1501-2000_index.tsv	1775
2124	信念		590	1501-2000_index.tsv	1776
2125	信仰		590	1501-2000_index.tsv	1777
2126	信誉		591	1501-2000_index.tsv	1778
2127	兴隆		591	1501-2000_index.tsv	1779
2128	兴旺		591	1501-2000_index.tsv	1780
2129	刑事		592	1501-2000_index.tsv	1781
2130	行政		592	1501-2000_index.tsv	1782
2131	形态		592	1501-2000_index.tsv	1783
2132	兴高采烈		593	1501-2000_index.tsv	1784
2133	兴致勃勃		593	1501-2000_index.tsv	1785
2134	幸好		593	1501-2000_index.tsv	1786
2135	性感		594	1501-2000_index.tsv	1787
2136	性命		594	1501-2000_index.tsv	1788
2137	性能		594	1501-2000_index.tsv	1789
2138	性情		594	1501-2000_index.tsv	1790
2139	凶猛		595	1501-2000_index.tsv	1791
2140	凶手		595	1501-2000_index.tsv	1792
2141	汹涌		595	1501-2000_index.tsv	1793
2142	胸怀		595	1501-2000_index.tsv	1794
2143	胸膛		596	1501-2000_index.tsv	1795
2144	雄厚		596	1501-2000_index.tsv	1796
2145	雄伟		596	1501-2000_index.tsv	1797
2146	休养		596	1501-2000_index.tsv	1798
2147	修复		597	1501-2000_index.tsv	1799
2148	修建		597	1501-2000_index.tsv	1800
2149	修理		597	1501-2000_index.tsv	1801
2150	修养		598	1501-2000_index.tsv	1802
2151	羞耻		598	1501-2000_index.tsv	1803
2152	绣		598	1501-2000_index.tsv	1804
2153	嗅觉		599	1501-2000_index.tsv	1805
2154	须知		599	1501-2000_index.tsv	1806
2155	虚假		599	1501-2000_index.tsv	1807
2156	虚荣		600	1501-2000_index.tsv	1808
2157	虚伪		600	1501-2000_index.tsv	1809
2158	需求		600	1501-2000_index.tsv	1810
2159	许可		600	1501-2000_index.tsv	1811
2160	序言		601	1501-2000_index.tsv	1812
2161	畜牧		601	1501-2000_index.tsv	1813
2162	酗酒		601	1501-2000_index.tsv	1814
2163	宣誓		601	1501-2000_index.tsv	1815
2164	喧哗		602	1501-2000_index.tsv	1816
2165	悬挂		602	1501-2000_index.tsv	1817
2166	悬念		602	1501-2000_index.tsv	1818
2167	悬殊		602	1501-2000_index.tsv	1819
2168	悬崖峭壁		603	1501-2000_index.tsv	1820
2169	旋律		603	1501-2000_index.tsv	1821
2170	旋转		603	1501-2000_index.tsv	1822
2171	选拔		603	1501-2000_index.tsv	1823
2172	选举		604	1501-2000_index.tsv	1824
2173	选手		604	1501-2000_index.tsv	1825
2174	炫耀		604	1501-2000_index.tsv	1826
2175	削弱		604	1501-2000_index.tsv	1827
2176	学历		605	1501-2000_index.tsv	1828
2177	学说		605	1501-2000_index.tsv	1829
2178	学位		605	1501-2000_index.tsv	1830
2179	雪上加霜		605	1501-2000_index.tsv	1831
2180	血压		606	1501-2000_index.tsv	1832
2181	熏陶		606	1501-2000_index.tsv	1833
2182	寻觅		606	1501-2000_index.tsv	1834
2183	巡逻		606	1501-2000_index.tsv	1835
2184	循环		607	1501-2000_index.tsv	1836
